first_ohio_name,first_ohio_lon,first_ohio_lat,second_ohio_name,second_ohio_lon,second_ohio_lat,dist_ohio,first_abroad_name,first_abroad_lon,first_abroad_lat,second_abroad_name,second_abroad_lon,second_abroad_lat,dist_abroad,ratio
Berea,-81.8543026,41.3661614,Versailles,-84.4844362,40.2225686,255.30868857472953,"Veria, Greece",22.2036834,40.5215342,"Versailles, France",2.1266886,48.8035403,1827.3805127447563,0.1397129315947731
Berea,-81.8543026,41.3661614,Vienna,-80.6642432,41.2378345,100.4287011100028,"Veria, Greece",22.2036834,40.5215342,"Vienna, Austria",16.3725042,48.2083537,971.6492832219709,0.10335900292848785
Berea,-81.8543026,41.3661614,Warsaw,-82.0069062,40.3353372,115.33877621815385,"Veria, Greece",22.2036834,40.5215342,"Warsaw, Poland",21.0067249,52.2319581,1305.324785231007,0.08836021312331248
Berea,-81.8543026,41.3661614,Winesburg,-81.6951284,40.6164495,84.42780804890562,"Veria, Greece",22.2036834,40.5215342,"Weinsberg, Germany",9.2865471,49.1503044,1395.7206183576964,0.06049047849436326
Bexley,-82.936864,39.9692378,Bexley,-82.936864,39.9692378,0.0,"Bexley, United Kingdom",0.150488,51.4416793,"Bexley, United Kingdom",0.150488,51.4416793,0.0,
Bexley,-82.936864,39.9692378,Bonn,-81.3853969,39.5314626,141.28434252588434,"Bexley, United Kingdom",0.150488,51.4416793,"Bonn, Germany",7.10066,50.735851,491.53167940579766,0.28743690070328737
Bexley,-82.936864,39.9692378,Cadiz,-80.9967628,40.2728452,168.38017456641407,"Bexley, United Kingdom",0.150488,51.4416793,"Cadiz, Spain",-6.2928976,36.5297438,1734.7330773992203,0.09706402486938003
Bexley,-82.936864,39.9692378,Cairo,-84.08198022439336,40.8331281,136.488969032499,"Bexley, United Kingdom",0.150488,51.4416793,"Cairo, Egypt",31.2357257,30.0443879,3491.015474271507,0.03909721112335689
Bexley,-82.936864,39.9692378,Calcutta,-80.56991771847152,40.685178,215.85414046944422,"Bexley, United Kingdom",0.150488,51.4416793,"Calcutta, India",88.3638815,22.5726723,7945.033019741042,0.027168438436078357
Bexley,-82.936864,39.9692378,Canton,-81.3749508,40.7985464,161.2564884796348,"Bexley, United Kingdom",0.150488,51.4416793,"Guangzhou, China",113.2592945,23.1301964,9483.22020565623,0.01700440198398578
Bexley,-82.936864,39.9692378,Carthagena,-84.5599552,40.4367135,147.3159225928683,"Bexley, United Kingdom",0.150488,51.4416793,"Cartegena, Spain",-0.4880777,38.3695979,1454.4038039149139,0.10128956084708277
Bexley,-82.936864,39.9692378,Cheviot,-84.6132787,39.1570028,169.7264797681938,"Bexley, United Kingdom",0.150488,51.4416793,"Cheviot Hills, United Kingdom",-2.1087863,52.5708442,199.1812098230916,0.8521209401174998
Bexley,-82.936864,39.9692378,Damascus,-80.9550891,40.9020031,197.19668824668207,"Bexley, United Kingdom",0.150488,51.4416793,"Damascus, Syria",36.3095814,33.5130695,3518.476955777427,0.056046036601967844
Bexley,-82.936864,39.9692378,Delhi,-84.6052225,39.0950595,172.9704954490761,"Bexley, United Kingdom",0.150488,51.4416793,"Delhi, India",77.2219388,28.6517178,6691.358968464786,0.025849830544775142
Bexley,-82.936864,39.9692378,Dresden,-82.0106918,40.1214579,80.63522615578626,"Bexley, United Kingdom",0.150488,51.4416793,"Dresden, Germany",13.7381437,51.0493286,945.4331734092339,0.08528918640015082
Bexley,-82.936864,39.9692378,Dublin,-83.1140771,40.0992294,20.89405980592172,"Bexley, United Kingdom",0.150488,51.4416793,"Dublin, Ireland",-6.2602732,53.3497645,483.7293984569555,0.04319369439312871
Bexley,-82.936864,39.9692378,East Liverpool,-80.5772928,40.6186756,212.74297548884653,"Bexley, United Kingdom",0.150488,51.4416793,"Liverpool, United Kingdom",-2.99168,53.4071991,305.1689616386759,0.6971317605384031
Bexley,-82.936864,39.9692378,Glandorf,-84.0791193,41.0289961,152.35959922574693,"Bexley, United Kingdom",0.150488,51.4416793,"Glandorf, Germany",8.0033646,52.081578,544.8422869172185,0.279639820337396
Bexley,-82.936864,39.9692378,Kimbolton,-81.572065,40.1528489,117.92940721932155,"Bexley, United Kingdom",0.150488,51.4416793,"Kimbolton, United Kingdom",-0.3813986697827069,52.30345885,102.54643530222941,1.1500098162530443
Bexley,-82.936864,39.9692378,Leipsic,-83.9846655,41.0983847,153.63733004613223,"Bexley, United Kingdom",0.150488,51.4416793,"Leipzig, Germany",12.3747329,51.3406321,847.2774505755236,0.18133060184921973
Bexley,-82.936864,39.9692378,Lima,-84.105006,40.7399785,130.9279609615487,"Bexley, United Kingdom",0.150488,51.4416793,"Lima, Peru",-77.0365256,-12.0621065,10187.427818706748,0.012851915448287267
Bexley,-82.936864,39.9692378,Lisbon,-80.7681336,40.7720044,204.25464185849302,"Bexley, United Kingdom",0.150488,51.4416793,"Lisbon, Portugal",-9.1365919,38.7077507,1589.7568793396565,0.12848168453489256
Bexley,-82.936864,39.9692378,Mantua,-81.223991,41.283944,205.5815742868181,"Bexley, United Kingdom",0.150488,51.4416793,"Mantua, Italy",10.670836515673878,45.1692628,1043.1035107707864,0.1970864561033895
Bexley,-82.936864,39.9692378,Maria Stein,-84.4932862,40.4078249,140.91509618114517,"Bexley, United Kingdom",0.150488,51.4416793,"Metzerlen-Mariastein, Switzerland",7.4900151,47.476261,689.2219950029122,0.20445530932388448
Bexley,-82.936864,39.9692378,Matamoras,-81.06873959710815,39.5196735,167.35734451310117,"Bexley, United Kingdom",0.150488,51.4416793,"Matamoros, Mexico",-97.5017951,25.8520977,8290.32212497154,0.02018707379403254
Bexley,-82.936864,39.9692378,Mecca Township,-80.955388,40.714978,187.28463567027342,"Bexley, United Kingdom",0.150488,51.4416793,"Mecca, Saudi Arabia",39.826869,21.420847,4773.57021587766,0.0392336610127436
Bexley,-82.936864,39.9692378,Medina,-81.8637474,41.1383878,158.49175441833103,"Bexley, United Kingdom",0.150488,51.4416793,"Medina, Saudi Arabia",39.6111216,24.471153,4488.46174693592,0.03531092907865964
Bexley,-82.936864,39.9692378,Milan,-82.6054547,41.2975519,150.32564461844254,"Bexley, United Kingdom",0.150488,51.4416793,"Milano, Italy",9.1905,45.4668,939.8853594490087,0.15994040454738898
Bexley,-82.936864,39.9692378,Mogadore,-81.393946,41.050775,177.41248060774222,"Bexley, United Kingdom",0.150488,51.4416793,"Essaouira, Morocco",-9.7620903,31.5118281,2359.9033790836984,0.0751778577801892
Bexley,-82.936864,39.9692378,New Riegel,-83.318534,41.0514438,124.58625127218885,"Bexley, United Kingdom",0.150488,51.4416793,"Riegel, Germany",7.740185454385324,48.15925665,655.1801204613348,0.19015572570251885
Bexley,-82.936864,39.9692378,Oxford,-84.7420519,39.5103048,162.5642492739373,"Bexley, United Kingdom",0.150488,51.4416793,"Oxford, United Kingdom",-1.2578499,51.7520131,103.2155708702525,1.5749973371584531
Bexley,-82.936864,39.9692378,Padua,-84.7838517,40.5083795,167.84222805750045,"Bexley, United Kingdom",0.150488,51.4416793,"Padua, Italy",11.8734455,45.4077172,1092.5447408571538,0.1536250386650712
Bexley,-82.936864,39.9692378,Parma,-81.7355692,41.3822398,186.94255348639294,"Bexley, United Kingdom",0.150488,51.4416793,"Parma, Italy",10.3280833,44.8013678,1054.5439993569942,0.1772733556877482
Bexley,-82.936864,39.9692378,Parral,-81.4970623,40.5611743,138.76549869085727,"Bexley, United Kingdom",0.150488,51.4416793,"Parral, Mexico",-93.0029074,16.3692304,8805.980397310559,0.015758097614348283
Bexley,-82.936864,39.9692378,Pyrmont,-84.4607823,39.8119978,131.18412977526333,"Bexley, United Kingdom",0.150488,51.4416793,"Bad Pyrmont, Germany",9.2434635,51.9850503,628.9587794244446,0.20857349331431374
Bexley,-82.936864,39.9692378,Ravenna,-81.242047,41.157557,194.81641554308513,"Bexley, United Kingdom",0.150488,51.4416793,"Ravenna, Italy",12.059009490863945,44.3640607,1183.6959817045586,0.16458315188545586
Bexley,-82.936864,39.9692378,Seville,-81.86236,41.010055,147.14015669647048,"Bexley, United Kingdom",0.150488,51.4416793,"Seville, Spain",-5.9953403,37.3886303,1635.6389935619695,0.08995882176667842
Bexley,-82.936864,39.9692378,Stockport,-81.7929122,39.5484057,108.40406124306107,"Bexley, United Kingdom",0.150488,51.4416793,"Stockport, United Kingdom",-2.160243,53.407901,268.94943897340335,0.40306483499964185
Bexley,-82.936864,39.9692378,Strasburg,-81.5267864,40.5947844,138.36488239314482,"Bexley, United Kingdom",0.150488,51.4416793,"Strasbourg, France",7.7507127,48.584614,628.7152627791337,0.22007558999208215
Bexley,-82.936864,39.9692378,Toledo,-83.5378173,41.6529143,193.92597606330895,"Bexley, United Kingdom",0.150488,51.4416793,"Toledo, Spain",-4.0239568,39.8560679,1327.9286531112139,0.14603644225083806
Bexley,-82.936864,39.9692378,Toronto,-80.6009058,40.4642335,205.83250361241494,"Bexley, United Kingdom",0.150488,51.4416793,"Toronto, Ontario, Canada",-79.3839347,43.6534817,5733.073041881862,0.03590264804036948
Bexley,-82.936864,39.9692378,Truro Township,-82.80698629650246,39.9552092,11.178507151051557,"Bexley, United Kingdom",0.150488,51.4416793,"Truro, Nova Scotia, Canada",-63.300006,45.366668,4583.280994015724,0.002438974866617835
Bexley,-82.936864,39.9692378,Versailles,-84.4844362,40.2225686,134.6155358494006,"Bexley, United Kingdom",0.150488,51.4416793,"Versailles, France",2.1266886,48.8035403,325.3959122904528,0.4136976856956978
Bexley,-82.936864,39.9692378,Vienna,-80.6642432,41.2378345,238.12183026391992,"Bexley, United Kingdom",0.150488,51.4416793,"Vienna, Austria",16.3725042,48.2083537,1215.0102550680722,0.19598339130938355
Bexley,-82.936864,39.9692378,Warsaw,-82.0069062,40.3353372,88.90395015178017,"Bexley, United Kingdom",0.150488,51.4416793,"Warsaw, Poland",21.0067249,52.2319581,1430.708356906721,0.06213981327682739
Bexley,-82.936864,39.9692378,Winesburg,-81.6951284,40.6164495,127.5546168596555,"Bexley, United Kingdom",0.150488,51.4416793,"Weinsberg, Germany",9.2865471,49.1503044,696.5979538217426,0.18311081185331238
Bonn,-81.3853969,39.5314626,Bonn,-81.3853969,39.5314626,0.0,"Bonn, Germany",7.10066,50.735851,"Bonn, Germany",7.10066,50.735851,0.0,
Bonn,-81.3853969,39.5314626,Cadiz,-80.9967628,40.2728452,88.85371861195217,"Bonn, Germany",7.10066,50.735851,"Cadiz, Spain",-6.2928976,36.5297438,1905.886031899362,0.04662068829131541
Bonn,-81.3853969,39.5314626,Cairo,-84.08198022439336,40.8331281,270.9545553229471,"Bonn, Germany",7.10066,50.735851,"Cairo, Egypt",31.2357257,30.0443879,3049.651070963696,0.08884772356508475
Bonn,-81.3853969,39.5314626,Calcutta,-80.56991771847152,40.685178,145.83156574161794,"Bonn, Germany",7.10066,50.735851,"Calcutta, India",88.3638815,22.5726723,7483.018451528458,0.01948833437819879
Bonn,-81.3853969,39.5314626,Canton,-81.3749508,40.7985464,140.8960859606512,"Bonn, Germany",7.10066,50.735851,"Guangzhou, China",113.2592945,23.1301964,9098.751403254175,0.015485211070857437
Bonn,-81.3853969,39.5314626,Carthagena,-84.5599552,40.4367135,288.5746204837128,"Bonn, Germany",7.10066,50.735851,"Cartegena, Spain",-0.4880777,38.3695979,1498.8739460406564,0.19252761130847312
Bonn,-81.3853969,39.5314626,Cheviot,-84.6132787,39.1570028,280.6638514066171,"Bonn, Germany",7.10066,50.735851,"Cheviot Hills, United Kingdom",-2.1087863,52.5708442,666.745114522223,0.42094624361475147
Bonn,-81.3853969,39.5314626,Damascus,-80.9550891,40.9020031,156.71518797953922,"Bonn, Germany",7.10066,50.735851,"Damascus, Syria",36.3095814,33.5130695,3043.3020399194957,0.05149511482063897
Bonn,-81.3853969,39.5314626,Delhi,-84.6052225,39.0950595,281.20605607718574,"Bonn, Germany",7.10066,50.735851,"Delhi, India",77.2219388,28.6517178,6220.04641088467,0.045209639526980656
Bonn,-81.3853969,39.5314626,Dresden,-82.0106918,40.1214579,84.58838526363009,"Bonn, Germany",7.10066,50.735851,"Dresden, Germany",13.7381437,51.0493286,466.6907268243973,0.18125148069517638
Bonn,-81.3853969,39.5314626,Dublin,-83.1140771,40.0992294,160.57432909540904,"Bonn, Germany",7.10066,50.735851,"Dublin, Ireland",-6.2602732,53.3497645,957.2283188475619,0.16774924637491884
Bonn,-81.3853969,39.5314626,East Liverpool,-80.5772928,40.6186756,139.07662451432864,"Bonn, Germany",7.10066,50.735851,"Liverpool, United Kingdom",-2.99168,53.4071991,750.1874836499109,0.1853891561049176
Bonn,-81.3853969,39.5314626,Glandorf,-84.0791193,41.0289961,282.7199893081819,"Bonn, Germany",7.10066,50.735851,"Glandorf, Germany",8.0033646,52.081578,162.2052967752696,1.7429763079801373
Bonn,-81.3853969,39.5314626,Kimbolton,-81.572065,40.1528489,70.90912482259556,"Bonn, Germany",7.10066,50.735851,"Kimbolton, United Kingdom",-0.3813986697827069,52.30345885,545.9446530783866,0.12988335799748998
Bonn,-81.3853969,39.5314626,Leipsic,-83.9846655,41.0983847,280.91374860701666,"Bonn, Germany",7.10066,50.735851,"Leipzig, Germany",12.3747329,51.3406321,374.75559689307073,0.7495918698371568
Bonn,-81.3853969,39.5314626,Lima,-84.105006,40.7399785,267.3936698897234,"Bonn, Germany",7.10066,50.735851,"Lima, Peru",-77.0365256,-12.0621065,10636.57019411003,0.02513908760154583
Bonn,-81.3853969,39.5314626,Lisbon,-80.7681336,40.7720044,147.58000082825492,"Bonn, Germany",7.10066,50.735851,"Lisbon, Portugal",-9.1365919,38.7077507,1845.3189522135872,0.07997533469822252
Bonn,-81.3853969,39.5314626,Mantua,-81.223991,41.283944,195.3455429681214,"Bonn, Germany",7.10066,50.735851,"Mantua, Italy",10.670836515673878,45.1692628,673.4612972921595,0.2900620180455255
Bonn,-81.3853969,39.5314626,Maria Stein,-84.4932862,40.4078249,282.1866121668614,"Bonn, Germany",7.10066,50.735851,"Metzerlen-Mariastein, Switzerland",7.4900151,47.476261,363.5548852687182,0.7761871002181302
Bonn,-81.3853969,39.5314626,Matamoras,-81.06873959710815,39.5196735,27.191036793818558,"Bonn, Germany",7.10066,50.735851,"Matamoros, Mexico",-97.5017951,25.8520977,8763.593191622096,0.0031027269522064197
Bonn,-81.3853969,39.5314626,Mecca Township,-80.955388,40.714978,136.58489543693543,"Bonn, Germany",7.10066,50.735851,"Mecca, Saudi Arabia",39.826869,21.420847,4323.717673437845,0.03158968872459588
Bonn,-81.3853969,39.5314626,Medina,-81.8637474,41.1383878,183.2234204367514,"Bonn, Germany",7.10066,50.735851,"Medina, Saudi Arabia",39.6111216,24.471153,4030.333357390777,0.04546110809934828
Bonn,-81.3853969,39.5314626,Milan,-82.6054547,41.2975519,221.8815026941573,"Bonn, Germany",7.10066,50.735851,"Milano, Italy",9.1905,45.4668,606.0282836980319,0.36612400553356855
Bonn,-81.3853969,39.5314626,Mogadore,-81.393946,41.050775,168.94138666163929,"Bonn, Germany",7.10066,50.735851,"Essaouira, Morocco",-9.7620903,31.5118281,2548.769637042971,0.06628350565947635
Bonn,-81.3853969,39.5314626,New Riegel,-83.318534,41.0514438,235.46269907798492,"Bonn, Germany",7.10066,50.735851,"Riegel, Germany",7.740185454385324,48.15925665,290.207357974327,0.8113601967969915
Bonn,-81.3853969,39.5314626,Oxford,-84.7420519,39.5103048,287.909856929841,"Bonn, Germany",7.10066,50.735851,"Oxford, United Kingdom",-1.2578499,51.7520131,592.344606984855,0.4860512842268559
Bonn,-81.3853969,39.5314626,Padua,-84.7838517,40.5083795,309.0859179923463,"Bonn, Germany",7.10066,50.735851,"Padua, Italy",11.8734455,45.4077172,690.1430893464563,0.44785773090192194
Bonn,-81.3853969,39.5314626,Parma,-81.7355692,41.3822398,207.91813240919595,"Bonn, Germany",7.10066,50.735851,"Parma, Italy",10.3280833,44.8013678,702.4092784107195,0.2960070984250582
Bonn,-81.3853969,39.5314626,Parral,-81.4970623,40.5611743,114.89254989860545,"Bonn, Germany",7.10066,50.735851,"Parral, Mexico",-93.0029074,16.3692304,9294.588909054346,0.012361229853499233
Bonn,-81.3853969,39.5314626,Pyrmont,-84.4607823,39.8119978,265.04558253470003,"Bonn, Germany",7.10066,50.735851,"Bad Pyrmont, Germany",9.2434635,51.9850503,203.52713466256665,1.302261651617739
Bonn,-81.3853969,39.5314626,Ravenna,-81.242047,41.157557,181.2210353285358,"Bonn, Germany",7.10066,50.735851,"Ravenna, Italy",12.059009490863945,44.3640607,799.8527705478349,0.22656799101216335
Bonn,-81.3853969,39.5314626,Seville,-81.86236,41.010055,169.31782757023734,"Bonn, Germany",7.10066,50.735851,"Seville, Spain",-5.9953403,37.3886303,1810.0877526382135,0.0935412260115321
Bonn,-81.3853969,39.5314626,Stockport,-81.7929122,39.5484057,34.99573478492351,"Bonn, Germany",7.10066,50.735851,"Stockport, United Kingdom",-2.160243,53.407901,698.5372681367623,0.05009859370605823
Bonn,-81.3853969,39.5314626,Strasburg,-81.5267864,40.5947844,118.84660761823763,"Bonn, Germany",7.10066,50.735851,"Strasbourg, France",7.7507127,48.584614,243.73708861146403,0.48760165428778224
Bonn,-81.3853969,39.5314626,Toledo,-83.5378173,41.6529143,297.764002423461,"Bonn, Germany",7.10066,50.735851,"Toledo, Spain",-4.0239568,39.8560679,1486.699693879873,0.20028523826918923
Bonn,-81.3853969,39.5314626,Toronto,-80.6009058,40.4642335,123.38148822599862,"Bonn, Germany",7.10066,50.735851,"Toronto, Ontario, Canada",-79.3839347,43.6534817,6201.237541049406,0.01989626867367499
Bonn,-81.3853969,39.5314626,Truro Township,-82.80698629650246,39.9552092,130.35679050600461,"Bonn, Germany",7.10066,50.735851,"Truro, Nova Scotia, Canada",-63.300006,45.366668,5066.463822939992,0.0257293439885574
Bonn,-81.3853969,39.5314626,Versailles,-84.4844362,40.2225686,275.3736713403608,"Bonn, Germany",7.10066,50.735851,"Versailles, France",2.1266886,48.8035403,416.72299905457936,0.6608074715460913
Bonn,-81.3853969,39.5314626,Vienna,-80.6642432,41.2378345,199.32681291269174,"Bonn, Germany",7.10066,50.735851,"Vienna, Austria",16.3725042,48.2083537,725.866944782504,0.27460516606444624
Bonn,-81.3853969,39.5314626,Warsaw,-82.0069062,40.3353372,103.91335524728225,"Bonn, Germany",7.10066,50.735851,"Warsaw, Poland",21.0067249,52.2319581,975.6061122306921,0.1065115869453582
Bonn,-81.3853969,39.5314626,Winesburg,-81.6951284,40.6164495,123.48973575850742,"Bonn, Germany",7.10066,50.735851,"Weinsberg, Germany",9.2865471,49.1503044,235.67102127934334,0.5239920253586619
Cadiz,-80.9967628,40.2728452,Cadiz,-80.9967628,40.2728452,0.0,"Cadiz, Spain",-6.2928976,36.5297438,"Cadiz, Spain",-6.2928976,36.5297438,0.0,
Cadiz,-80.9967628,40.2728452,Cairo,-84.08198022439336,40.8331281,267.98483160370836,"Cadiz, Spain",-6.2928976,36.5297438,"Cairo, Egypt",31.2357257,30.0443879,3538.9371202195725,0.07572466605088515
Cadiz,-80.9967628,40.2728452,Calcutta,-80.56991771847152,40.685178,58.356882025745165,"Cadiz, Spain",-6.2928976,36.5297438,"Calcutta, India",88.3638815,22.5726723,8930.525320278513,0.006534540794955745
Cadiz,-80.9967628,40.2728452,Canton,-81.3749508,40.7985464,66.62162607907379,"Cadiz, Spain",-6.2928976,36.5297438,"Guangzhou, China",113.2592945,23.1301964,10842.243205518615,0.006144634907761884
Cadiz,-80.9967628,40.2728452,Carthagena,-84.5599552,40.4367135,302.4594765818862,"Cadiz, Spain",-6.2928976,36.5297438,"Cartegena, Spain",-0.4880777,38.3695979,551.6258167691387,0.5483055132433525
Cadiz,-80.9967628,40.2728452,Cheviot,-84.6132787,39.1570028,333.2605989496853,"Cadiz, Spain",-6.2928976,36.5297438,"Cheviot Hills, United Kingdom",-2.1087863,52.5708442,1813.4582290085987,0.18377076108991816
Cadiz,-80.9967628,40.2728452,Damascus,-80.9550891,40.9020031,70.0476146080366,"Cadiz, Spain",-6.2928976,36.5297438,"Damascus, Syria",36.3095814,33.5130695,3862.4395438444253,0.01813558861255746
Cadiz,-80.9967628,40.2728452,Delhi,-84.6052225,39.0950595,335.37753936825834,"Cadiz, Spain",-6.2928976,36.5297438,"Delhi, India",77.2219388,28.6517178,7626.770016199507,0.043973731823026725
Cadiz,-80.9967628,40.2728452,Dresden,-82.0106918,40.1214579,87.7461403915763,"Cadiz, Spain",-6.2928976,36.5297438,"Dresden, Germany",13.7381437,51.0493286,2264.315685777552,0.03875172571683388
Cadiz,-80.9967628,40.2728452,Dublin,-83.1140771,40.0992294,180.88967859064417,"Cadiz, Spain",-6.2928976,36.5297438,"Dublin, Ireland",-6.2602732,53.3497645,1870.302679895085,0.09671679377628396
Cadiz,-80.9967628,40.2728452,East Liverpool,-80.5772928,40.6186756,52.33280798456545,"Cadiz, Spain",-6.2928976,36.5297438,"Liverpool, United Kingdom",-2.99168,53.4071991,1894.0525137706284,0.027630072347034726
Cadiz,-80.9967628,40.2728452,Glandorf,-84.0791193,41.0289961,273.2731073470922,"Cadiz, Spain",-6.2928976,36.5297438,"Glandorf, Germany",8.0033646,52.081578,2061.6749654866553,0.132549073894675
Cadiz,-80.9967628,40.2728452,Kimbolton,-81.572065,40.1528489,50.640627619293014,"Cadiz, Spain",-6.2928976,36.5297438,"Kimbolton, United Kingdom",-0.3813986697827069,52.30345885,1814.188548244031,0.027913651901456726
Cadiz,-80.9967628,40.2728452,Leipsic,-83.9846655,41.0983847,268.1210533852796,"Cadiz, Spain",-6.2928976,36.5297438,"Leipzig, Germany",12.3747329,51.3406321,2211.303348169118,0.12125023624970968
Cadiz,-80.9967628,40.2728452,Lima,-84.105006,40.7399785,267.85580008421795,"Cadiz, Spain",-6.2928976,36.5297438,"Lima, Peru",-77.0365256,-12.0621065,9146.320410899289,0.029285634883840866
Cadiz,-80.9967628,40.2728452,Lisbon,-80.7681336,40.7720044,58.771883136169585,"Cadiz, Spain",-6.2928976,36.5297438,"Lisbon, Portugal",-9.1365919,38.7077507,348.36520675824755,0.16870767228185068
Cadiz,-80.9967628,40.2728452,Mantua,-81.223991,41.283944,114.04530261872311,"Cadiz, Spain",-6.2928976,36.5297438,"Mantua, Italy",10.670836515673878,45.1692628,1714.5980886956615,0.06651430639671381
Cadiz,-80.9967628,40.2728452,Maria Stein,-84.4932862,40.4078249,296.7054118596765,"Cadiz, Spain",-6.2928976,36.5297438,"Metzerlen-Mariastein, Switzerland",7.4900151,47.476261,1661.999456020597,0.17852317026029124
Cadiz,-80.9967628,40.2728452,Matamoras,-81.06873959710815,39.5196735,83.97365796859292,"Cadiz, Spain",-6.2928976,36.5297438,"Matamoros, Mexico",-97.5017951,25.8520977,8435.209628936698,0.009955135872441647
Cadiz,-80.9967628,40.2728452,Mecca Township,-80.955388,40.714978,49.28725777832659,"Cadiz, Spain",-6.2928976,36.5297438,"Mecca, Saudi Arabia",39.826869,21.420847,4738.776528744529,0.01040084027583055
Cadiz,-80.9967628,40.2728452,Medina,-81.8637474,41.1383878,120.84450404099927,"Cadiz, Spain",-6.2928976,36.5297438,"Medina, Saudi Arabia",39.6111216,24.471153,4551.322216991062,0.026551515862766387
Cadiz,-80.9967628,40.2728452,Milan,-82.6054547,41.2975519,176.98809243978891,"Cadiz, Spain",-6.2928976,36.5297438,"Milano, Italy",9.1905,45.4668,1631.0582947247078,0.10851119976043604
Cadiz,-80.9967628,40.2728452,Mogadore,-81.393946,41.050775,92.7625825363616,"Cadiz, Spain",-6.2928976,36.5297438,"Essaouira, Morocco",-9.7620903,31.5118281,642.953100510371,0.14427581492760114
Cadiz,-80.9967628,40.2728452,New Riegel,-83.318534,41.0514438,214.11183922758852,"Cadiz, Spain",-6.2928976,36.5297438,"Riegel, Germany",7.740185454385324,48.15925665,1727.233064963573,0.12396233233996368
Cadiz,-80.9967628,40.2728452,Oxford,-84.7420519,39.5103048,330.5596584692734,"Cadiz, Spain",-6.2928976,36.5297438,"Oxford, United Kingdom",-1.2578499,51.7520131,1738.6072892802063,0.19012899606910488
Cadiz,-80.9967628,40.2728452,Padua,-84.7838517,40.5083795,321.7747418697866,"Cadiz, Spain",-6.2928976,36.5297438,"Padua, Italy",11.8734455,45.4077172,1810.3243201296964,0.17774425184031878
Cadiz,-80.9967628,40.2728452,Parma,-81.7355692,41.3822398,138.13477528657057,"Cadiz, Spain",-6.2928976,36.5297438,"Parma, Italy",10.3280833,44.8013678,1671.6411385657402,0.08263422818433956
Cadiz,-80.9967628,40.2728452,Parral,-81.4970623,40.5611743,53.12020896726788,"Cadiz, Spain",-6.2928976,36.5297438,"Parral, Mexico",-93.0029074,16.3692304,8646.561928946812,0.006143506448433909
Cadiz,-80.9967628,40.2728452,Pyrmont,-84.4607823,39.8119978,299.2813051268242,"Cadiz, Spain",-6.2928976,36.5297438,"Bad Pyrmont, Germany",9.2434635,51.9850503,2108.0509989413895,0.14197061896373275
Cadiz,-80.9967628,40.2728452,Ravenna,-81.242047,41.157557,100.52399396489633,"Cadiz, Spain",-6.2928976,36.5297438,"Ravenna, Italy",12.059009490863945,44.3640607,1774.7747520899663,0.05664042371941552
Cadiz,-80.9967628,40.2728452,Seville,-81.86236,41.010055,109.78843367866902,"Cadiz, Spain",-6.2928976,36.5297438,"Seville, Spain",-5.9953403,37.3886303,99.09560713576532,1.107904142796704
Cadiz,-80.9967628,40.2728452,Stockport,-81.7929122,39.5484057,105.35558731886562,"Cadiz, Spain",-6.2928976,36.5297438,"Stockport, United Kingdom",-2.160243,53.407901,1903.9050682950774,0.05533657590039938
Cadiz,-80.9967628,40.2728452,Strasburg,-81.5267864,40.5947844,57.392003116654514,"Cadiz, Spain",-6.2928976,36.5297438,"Strasbourg, France",7.7507127,48.584614,1760.5616995913622,0.0325986888900148
Cadiz,-80.9967628,40.2728452,Toledo,-83.5378173,41.6529143,262.79879163231,"Cadiz, Spain",-6.2928976,36.5297438,"Toledo, Spain",-4.0239568,39.8560679,419.6286958000498,0.6262650630488145
Cadiz,-80.9967628,40.2728452,Toronto,-80.6009058,40.4642335,39.71889716839417,"Cadiz, Spain",-6.2928976,36.5297438,"Toronto, Ontario, Canada",-79.3839347,43.6534817,6065.705067379481,0.00654810887228871
Cadiz,-80.9967628,40.2728452,Truro Township,-82.80698629650246,39.9552092,157.9342054328225,"Cadiz, Spain",-6.2928976,36.5297438,"Truro, Nova Scotia, Canada",-63.300006,45.366668,4784.699616960123,0.03300817565913642
Cadiz,-80.9967628,40.2728452,Versailles,-84.4844362,40.2225686,296.03410624742116,"Cadiz, Spain",-6.2928976,36.5297438,"Versailles, France",2.1266886,48.8035403,1526.3350811705895,0.19395092853424048
Cadiz,-80.9967628,40.2728452,Vienna,-80.6642432,41.2378345,110.89682891542834,"Cadiz, Spain",-6.2928976,36.5297438,"Vienna, Austria",16.3725042,48.2083537,2256.281869195293,0.049150254863759506
Cadiz,-80.9967628,40.2728452,Warsaw,-82.0069062,40.3353372,85.94077823735424,"Cadiz, Spain",-6.2928976,36.5297438,"Warsaw, Poland",21.0067249,52.2319581,2756.286407961408,0.03117991584224274
Cadiz,-80.9967628,40.2728452,Winesburg,-81.6951284,40.6164495,70.37242088803949,"Cadiz, Spain",-6.2928976,36.5297438,"Weinsberg, Germany",9.2865471,49.1503044,1885.443148629941,0.037324074681952445
Cairo,-84.08198022439336,40.8331281,Cairo,-84.08198022439336,40.8331281,0.0,"Cairo, Egypt",31.2357257,30.0443879,"Cairo, Egypt",31.2357257,30.0443879,0.0,
Cairo,-84.08198022439336,40.8331281,Calcutta,-80.56991771847152,40.685178,296.24336602090676,"Cairo, Egypt",31.2357257,30.0443879,"Calcutta, India",88.3638815,22.5726723,5697.889348303002,0.051991772376053014
